FDID,inc_date,inc_number,address,total_lost,total_acres_burned,equipment_involved_in_ignition,total_injuries,total_deaths,year
24035, 05/23/2018,10338,7040  59 HWY MCKEE 95348,0.0,1.0,211 - Electrical power (utility) line.,0,0,2018
15010, 05/24/2018,1820086,27450  33 HWY KC 93268,2.0,0.05,211 - Electrical power (utility) line.,0,0,2018
10555, 05/28/2018,7488,00039000 S DERRICK BLVD COALINGA 93210,0.0,1.08,211 - Electrical power (utility) line.,0,0,2018
15555, 05/28/2018,1820592,  Elk Hills RD Elk Hills 93206,2.0,1.67,211 - Electrical power (utility) line.,0,0,2018
44070, 05/29/2018,2509384,  Northridge DR Scotts Valley 95066,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
15555, 05/29/2018,1820709,2400  Pondarosa  LAKE ISABELLA 93240,1.0,0.16,211 - Electrical power (utility) line.,0,0,2018
43030, 05/31/2018,8151018,254  Uvas ST MILPITAS 95035,500.0,0.01,211 - Electrical power (utility) line.,0,0,2018
15555, 05/31/2018,1821047,  Oilfield rd  Bakersfield 93308,2.0,0.9,211 - Electrical power (utility) line.,0,0,2018
15555, 05/31/2018,1821033,  SODA LAKE RD KC 93252,51.0,2.0,211 - Electrical power (utility) line.,0,0,2018
54555, 06/02/2018,208,00006950  OLD STAGE DR FOUNTAIN_SPRINGS 93257,0.0,3.6,211 - Electrical power (utility) line.,0,0,2018
19555, 06/03/2018,0165195,13701  FORT TEJON  VALYERMO CNTY 000000000,9.0,0.12,211 - Electrical power (utility) line.,0,0,2018
35555, 06/04/2018,2668,00009040  COALINGA HERNANDEZ RD Pacines 95043,0.0,513.0,211 - Electrical power (utility) line.,0,0,2018
10032, 06/04/2018,7953,00006500 E CONEJO AVE SELMA 93662,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
49205, 06/06/2018,257,19434  8th ST Sonoma 95476,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
49205, 06/06/2018,259,  8th St East  Sonoma 95476,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
40010, 06/08/2018,1457,8750  JUNIPERO Ave Atascadero 93422,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
18035, 06/09/2018,496,940  Jauquin ST Susanville 96130,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
14555, 06/09/2018,8254,53  Nevada  BISHOP 93514,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
9555, 06/09/2018,15671,7000  Hilo AVE MEEKS_BAY 96142,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
49555, 06/10/2018,8039,00012828  GRATON RD OCCIDENTAL 95465,0.0,0.25,211 - Electrical power (utility) line.,0,0,2018
19010, 06/11/2018,1802478,12338  LOWER AZUSA RD Arcadia 91006,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
23555, 06/11/2018,6649,1801  Deerwood DR Ukiah 95482,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
6020, 06/13/2018,0000170,    Grimes 95950,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
54050, 06/13/2018,5488,969 S FOOTHILL AVE Lindsay 93247,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
34090, 06/13/2018,0092000,  16th ST Elverta 95626,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
15555, 06/14/2018,1823185,    McKittrick 93251,2.0,0.33,211 - Electrical power (utility) line.,0,0,2018
39125, 06/15/2018,414,8400  12 HWY LODI 95240,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
7555, 06/16/2018,4230,6000  Briones Valley RD CLAYTON 94517,100.0,1.26,211 - Electrical power (utility) line.,0,0,2018
7555, 06/16/2018,4231,  Duperu  CROCKETT 94525,0.0,0.5,211 - Electrical power (utility) line.,0,0,2018
4010, 06/18/2018,6000,847  WALNUT ST CHICO 95928,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
4035, 06/18/2018,8849,00013860  GARNER LN NORD 95973,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
9555, 06/19/2018,16726,00007640  APACHE PASS CT MT_AUKUM 95684,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
15555, 06/19/2018,1823887,  GRANITE RD KC 93308,2.0,0.1,211 - Electrical power (utility) line.,0,0,2018
10032, 06/20/2018,8848,00010499 E KINGS CANYON RD SANGER 93657,0.0,0.02,211 - Electrical power (utility) line.,0,0,2018
43080, 06/22/2018,1730053,1551  MORTON AV LOS ALTOS 94024,500.0,1.0,211 - Electrical power (utility) line.,0,0,2018
4010, 06/23/2018,6189,850 W 4TH AVE  CHICO 95926,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
23555, 06/27/2018,7355,92.24  101 HWY LEGGETT 95455,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
12555, 06/27/2018,5436,  French RD PHILLIPSVILLE 95553,0.0,1.0,211 - Electrical power (utility) line.,0,0,2018
51055, 06/28/2018,0001181,    Sutter 95982,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
28025, 06/28/2018,9362,00003800  SILVERADO TRL CALISTOGA_SOUTH 94515,0.0,0.05,211 - Electrical power (utility) line.,0,0,2018
16015, 06/30/2018,002437,  SKYLINE BLVD Avenal 93204,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
29050, 06/30/2018,015422,  Wampum WAY North San Juan 959609596,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
54050, 07/01/2018,6078,00643 W CRAWFORD AVE Porterville 93257,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
4555, 07/01/2018,9624,00000000  ONTARIO AVE PALERMO 95966,0.0,3.0,211 - Electrical power (utility) line.,0,0,2018
30005, 07/06/2018,1819580,875 S HILDA  Anaheim 92806,501.0,0.0,211 - Electrical power (utility) line.,0,0,2018
19555, 07/06/2018,0201323,29330  THE OLD ROAD  CASTAIC 000000000,323.0,3.5,211 - Electrical power (utility) line.,0,0,2018
53555, 07/06/2018,7133,  Rush Creek Road  LEWISTON 96052,0.0,0.05,211 - Electrical power (utility) line.,0,0,2018
57555, 07/08/2018,10065,00011000  COUNTY ROAD 85  ESPARTO 95627,5000.0,3.1,211 - Electrical power (utility) line.,0,0,2018
15555, 07/10/2018,1827431,  HWY33  LOST HILLS 93249,2.0,0.01,211 - Electrical power (utility) line.,0,0,2018
31555, 07/10/2018,16338,00005700  BUTLER RD PENRYN_FD 95658,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
19050, 07/13/2018,0003603,  JEFFERSON BLVD Culver City 90232,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
23555, 07/13/2018,8030,00023700 N HWY 1  FORT_BRAGG 95437,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
39105, 07/14/2018,1238,5432 E Morada LN Stockton 95212,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
39025, 07/14/2018,583,13845 S Brennan AVE ESCALON 95320,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
31555, 07/14/2018,16716,00001463  BIG BEN RD Lincoln 95648,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
15010, 07/14/2018,1828055,1812  SUNNYSIDE CT KC 93308,2.0,0.2,211 - Electrical power (utility) line.,0,0,2018
15555, 07/15/2018,1828200,  Merced AVE Bakersfield 93308,2.0,3.9,211 - Electrical power (utility) line.,0,0,2018
40555, 07/16/2018,7592,00003015  CRESTON RD SLO_CO 93446,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
34090, 07/17/2018,0111951,6324  Florin RD Florin 95828,500.0,0.01,211 - Electrical power (utility) line.,0,0,2018
49555, 07/17/2018,10687,00012424  FIORI LN FREESTONE 95472,0.0,0.8,211 - Electrical power (utility) line.,0,0,2018
40555, 07/17/2018,7640,00006550  COW CAMP LOOP SLO_CO 93446,0.0,13.5,211 - Electrical power (utility) line.,0,0,2018
49062, 07/17/2018,0000580,12424  Fiori Ln.  SEBASTOPOL 95472,0.0,1.0,211 - Electrical power (utility) line.,0,0,2018
34090, 07/18/2018,0112447, W Delano ST Elverta 95626,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
5555, 07/18/2018,8403,00017924  HWY 26  GLENCOE 95232,160.0,0.39,211 - Electrical power (utility) line.,0,0,2018
10555, 07/19/2018,10559,00026688  TOWERLINE RD CLOVIS 93619,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
22555, 07/20/2018,14832,00004172  BEN HUR RD Mariposa 95338,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
15555, 07/23/2018,1829479,  Hwy 166 N.of L.A. Aquaduct  Bakersfield 93308,2.0,81.0,211 - Electrical power (utility) line.,2,0,2018
43080, 07/27/2018,2080066,19800  SKYLINE BL LOS GATOS 95033,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
5555, 07/30/2018,8984,4936  HWY 4 HWY Hathaway Pines 95233,900.0,8.48,211 - Electrical power (utility) line.,0,0,2018
37140, 08/02/2018,37173,4851  JENNIFER CT  SAN DIEGO 92117,500.0,0.0,211 - Electrical power (utility) line.,0,0,2018
19170, 08/02/2018,01173,3145  LOMBARDY RD Pasadena 91101,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
24035, 08/02/2018,15857,00017000  ISLAND RD DOS_PALOS_WYE 93620,0.0,0.2,211 - Electrical power (utility) line.,0,0,2018
43080, 08/04/2018,2160047,22500  CRISTO REY DR CUPERTINO 95014,0.0,0.5,211 - Electrical power (utility) line.,0,0,2018
44020, 08/07/2018,2109423,12460  IRWINWY  BOULDER CREEK 95006,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
33555, 08/07/2018,99732,00047500  TWIN PINES RD BAN 92220,0.0,0.5,211 - Electrical power (utility) line.,0,0,2018
21105, 08/08/2018,02012,9799  SHORELINE HWY Olema 94950,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
15555, 08/08/2018,1831879,8441  BURLANDO RD WOFFORD HEIGHTS 93285,2.0,0.06,211 - Electrical power (utility) line.,0,0,2018
19555, 08/12/2018,0244383,36200  PARADISE RANCH  ANGELES FOREST 000000000,6.0,0.12,211 - Electrical power (utility) line.,0,0,2018
34050, 08/13/2018,0000217,11500  Clay Station RD Herald 95638,0.0,0.25,211 - Electrical power (utility) line.,0,0,2018
21055, 08/14/2018,03690,405  GAGE LN Novato 94947,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
37555, 08/19/2018,12512,00014145  HWY 94 HWY JAMUL 91935,0.0,0.4,211 - Electrical power (utility) line.,0,0,2018
20015, 08/20/2018,17329,21000  RD 26 RD MADERA_ACRES 93638,0.0,1.0,211 - Electrical power (utility) line.,0,0,2018
4555, 08/20/2018,12486,13581  Skyway  PRA 95967,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
29050, 08/26/2018,020785,27281  Sweetland RD North San Juan 959609596,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
10032, 08/27/2018,12538,14792 E DAKOTA AVE SANGER 93657,4000.0,0.01,211 - Electrical power (utility) line.,0,0,2018
43555, 08/27/2018,6118,3050  Hecker Pass HWY GILROY 95020,0.0,2.0,211 - Electrical power (utility) line.,0,0,2018
36555, 08/30/2018,12631,00000849  JUNIPER RD PINION_HILLS 92371,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
45555, 08/31/2018,9218,15447  Clover ST HAPPYVALLEY 96007,0.0,0.69,211 - Electrical power (utility) line.,0,0,2018
44555, 08/31/2018,6009,152  LOCATELLI LN SCOTTS_VALLEY 95066,0.0,0.11,211 - Electrical power (utility) line.,0,0,2018
21105, 09/02/2018,02262,17  ALBION ST San Rafael 94903,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
4035, 09/02/2018,13245,00005200  HWY 99  RCHVL 95917,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
24035, 09/02/2018,18287,00003412 W SANDY MUSH RD EL_NIDO 95341,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
33051, 09/04/2018,111958,00025300  BUNDY CANYON RD MENI 92584,0.0,0.25,211 - Electrical power (utility) line.,0,0,2018
15010, 09/06/2018,1836087,  WEEDPATCH HWY KC 93307,2.0,0.1,211 - Electrical power (utility) line.,0,0,2018
33115, 09/10/2018,114578,  Cherry  TEM 92591,0.0,4.0,211 - Electrical power (utility) line.,0,0,2018
20555, 09/10/2018,18944,00043060  HWY 41  Oakhurst 93644,0.0,2.0,211 - Electrical power (utility) line.,0,0,2018
34050, 09/12/2018,0000250,11156  Clay Station RD Herald 95638,10000.0,0.1,211 - Electrical power (utility) line.,0,0,2018
37075, 09/13/2018,0004289,1748  Via Monserate  FALLBROOK 92028,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
19105, 09/14/2018,1087,06067 N VESPER AV LOS ANGELES 91411,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
40555, 09/14/2018,10007,00000000  Chorro Valley AVE SLO_CO 93405,0.0,2.0,211 - Electrical power (utility) line.,0,0,2018
33090, 09/15/2018,116879,00024180  JUNIPER FLATS RD GREE 92548,0.0,1.0,211 - Electrical power (utility) line.,0,0,2018
15010, 09/17/2018,1837556,  PETROLEUM CLUB RD TAF 93252,2.0,2.5,211 - Electrical power (utility) line.,0,0,2018
54050, 09/18/2018,0008767,2032 S PLANO ST Porterville 93257,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
17555, 09/21/2018,15079,12678  Sulphur Bank Mine RD Clearlake Oaks 95423,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
12555, 09/29/2018,8291,200  Rebecca  ARCATA 95521,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
34015, 09/30/2018,116,10931  Highway 160 HWY Courtland 95615,0.0,1.0,211 - Electrical power (utility) line.,0,0,2018
15010, 09/30/2018,1839343,  33 HWY KC 93249,2.0,0.1,211 - Electrical power (utility) line.,0,0,2018
17555, 09/30/2018,15651,  20  CLEARLAKE_OAKS 95423,0.0,0.77,211 - Electrical power (utility) line.,0,0,2018
43080, 10/07/2018,2800006,20240  SKYLINE BL LOS GATOS 95033,0.0,1.0,211 - Electrical power (utility) line.,0,0,2018
28555, 10/07/2018,16123,00002475  AMERICAN CANYON RD AMERICAN_CANYON 94503,0.0,0.5,211 - Electrical power (utility) line.,0,0,2018
19555, 10/10/2018,0307419,  NB 101 SO LAS VIRGENES  CALABASAS 000000000,18.0,0.21,211 - Electrical power (utility) line.,0,0,2018
52555, 10/14/2018,9913,00016390  EVERGREEN RD BOWMAN 95603,200.0,0.27,211 - Electrical power (utility) line.,0,0,2018
9555, 10/14/2018,30067,00002304  BALD EAGLE CT COOL 95635,0.0,0.07,211 - Electrical power (utility) line.,0,0,2018
33080, 10/15/2018,129995,00006941  ABEL STEARNS  Jurupa Valley 92509,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
19105, 10/15/2018,971,  CONOVER X BIG TUJUNGA CANYON R  SUNLAND 91040,0.0,1.0,211 - Electrical power (utility) line.,0,0,2018
37555, 10/15/2018,15465,00000543  BURMA RD FALLBROOK 92028,0.0,0.2,211 - Electrical power (utility) line.,0,0,2018
33075, 10/15/2018,0030341,  BRITTANY AVE RIVERSIDE 92501,0.0,15.0,211 - Electrical power (utility) line.,0,0,2018
19200, 10/16/2018,0012041,3650  NEWTON ST TORRANCE 90505,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
15555, 10/16/2018,1841536,17606  65 HWY BAKERSFIELD 93308,2.0,14.4,211 - Electrical power (utility) line.,0,0,2018
56020, 10/17/2018,37984,0 W LOS ANGELES Ave Moorpark 93021,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
19555, 10/17/2018,0315054,  MALIBU CANYON  CALABASAS 000000000,9.0,0.12,211 - Electrical power (utility) line.,0,0,2018
40080, 10/19/2018,11250,00000175 S MALLAGH ST NIPOMO 93444,4000.0,0.01,211 - Electrical power (utility) line.,0,0,2018
40080, 10/20/2018,11269,00000500  RIVERSIDE RD SLO_CO 93444,0.0,0.5,211 - Electrical power (utility) line.,0,0,2018
15010, 10/20/2018,1842097,    Bakersfield 93312,2.0,1.0,211 - Electrical power (utility) line.,0,0,2018
15555, 10/25/2018,1842804,    KC 93308,2.0,3.2,211 - Electrical power (utility) line.,0,0,2018
48030, 10/25/2018,0000438,4179  Van Sickle Rd  Fairfield 94533,0.0,0.75,211 - Electrical power (utility) line.,0,0,2018
52555, 10/26/2018,10350,18160  JOHNSON RD Red Bluff 96080,199900.0,0.01,211 - Electrical power (utility) line.,0,0,2018
4035, 10/28/2018,16180,00004500  HWY 99  BGS 95917,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
45055, 10/31/2018,11468,  PLACER ST REDDING 96001,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
34015, 11/04/2018,138,  Vorden RD Walnut Grove 95690,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
28025, 11/06/2018,18008,00006296  WASHINGTON ST YOUNTVILLE 94599,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
57035, 11/07/2018,115,  County Road 27  Woodland 95695,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
4555, 11/08/2018,16737,  Camp Creek RD JARBO_GAP 95965,1999999998.0,153336.0,211 - Electrical power (utility) line.,0,86,2018
33075, 11/08/2018,0033000,891 W BLAINE  RIVERSIDE 92501,50.0,0.01,211 - Electrical power (utility) line.,0,0,2018
33005, 11/08/2018,141111,00000992 E RAMSEY ST BAN 92220,75000.0,1.0,211 - Electrical power (utility) line.,0,0,2018
15555, 11/09/2018,1844951,    ARVIN 93203,2.0,3.6,211 - Electrical power (utility) line.,0,0,2018
28555, 11/11/2018,18314,00001160  WOODEN VALLEY CROSS RD GORDON_VALLEY 94558,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
49090, 11/11/2018,0018241,725  Adobe Canyon RD Kenwood 95452,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
48030, 11/12/2018,0000473,    Fairfield 94533,0.0,500.0,211 - Electrical power (utility) line.,0,0,2018
33090, 11/13/2018,143097,00020600  CARANCHO RD TEM 92590,0.0,0.1,211 - Electrical power (utility) line.,0,0,2018
28555, 11/15/2018,18540,00004509  DRY CREEK RD DRY_CREEK 94558,0.0,0.39,211 - Electrical power (utility) line.,0,0,2018
35555, 11/18/2018,5711,00003052  QUIEN SABE RD Tres Pinos 95075,60.0,1.0,211 - Electrical power (utility) line.,0,0,2018
36555, 11/29/2018,17479,  HWY 173  LAKE ARROWHEAD 92317,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
23555, 12/03/2018,14376,00042701  IVERSEN RD ANCHOR_BAY 95454,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
42025, 12/25/2018,0011311,248  LAS ALTURAS RD SANTA BARBARA 93108,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
19555, 12/25/2018,0389425,31200  OAK CANYON  HASLEY CANYON 000000000,129.0,3.21,211 - Electrical power (utility) line.,0,0,2018
43080, 12/27/2018,3610037,20514  GIST RD LOS GATOS 95033,0.0,0.01,211 - Electrical power (utility) line.,0,0,2018
21100, 12/31/2018,01730,  Tiburon BLVD Mill Valley 94941,0.0,0.0,211 - Electrical power (utility) line.,0,0,2018
54050, 01/04/2019,00112,07400  R64 RD Alpaugh 93201,3000.0,0.0,211 - Electrical power (utility) line.,0,0,2019
43080, 01/05/2019,0050036,26727  TAAFFE RD LOS ALTOS HILLS 94022,0.0,0.01,211 - Electrical power (utility) line.,0,0,2019
13060, 01/09/2019,1,150 W Bonita ST Westmorland 92281,0.0,0.0,211 - Electrical power (utility) line.,0,0,2019
41115, 01/17/2019,0000562,10299  CABRILLO HWY Pescadero 94060,10.0,0.01,211 - Electrical power (utility) line.,0,0,2019
3555, 01/28/2019,0002848,17001  SHAKE RIDGE RD LOCKWOOD 95685,0.0,0.01,211 - Electrical power (utility) line.,0,0,2019
15010, 02/02/2019,1904547,  MEDICINE BOW CT BV 93561,2.0,0.01,211 - Electrical power (utility) line.,0,0,2019
10555, 02/04/2019,0001617,  HWY 198/CRUMP LN  Coalinga 93210,0.0,0.01,211 - Electrical power (utility) line.,0,0,2019
10032, 02/14/2019,0002081,42000 S ALPINE  Coalinga 93210,0.0,0.01,211 - Electrical power (utility) line.,0,0,2019
33075, 02/18/2019,0005186,2041  ELSINORE RD RIVERSIDE 92501,0.0,0.01,211 - Electrical power (utility) line.,0,0,2019
33035, 03/14/2019,0033757,  SUMMERHILL DR  Lake Elsinore 92532,0.0,0.1,211 - Electrical power (utility) line.,0,0,2019
13005, 03/18/2019,529,  Rio Vista  Brawley (CCD) 922279222,0.0,0.0,211 - Electrical power (utility) line.,0,0,2019
19010, 04/02/2019,1901446,1233 S SIXTH AVE Arcadia 91006,0.0,0.0,211 - Electrical power (utility) line.,0,0,2019
33090, 04/06/2019,0044298,41516  ACACIA AVE Hemet 92544,0.0,0.01,211 - Electrical power (utility) line.,0,0,2019
33060, 04/08/2019,0045280,367  NORTH DR Norco 92860,0.0,0.01,211 - Electrical power (utility) line.,0,0,2019
15010, 04/09/2019,1914207,5701  OUTLETS AT TEJON PW KERN COUNTY 93203,12000.0,0.46,211 - Electrical power (utility) line.,0,0,2019
23555, 04/09/2019,0004298,16701  FRANKLIN RD FORT_BRAGG 95437,0.0,1.0,211 - Electrical power (utility) line.,0,0,2019
20010, 04/09/2019,0007122,1030  S. Gateway DR MADERA_CITY 93638,0.0,0.1,211 - Electrical power (utility) line.,0,0,2019
10032, 04/09/2019,0004727,8881 E BULLARD AVE Clovis 93619,0.0,0.13,211 - Electrical power (utility) line.,0,0,2019
10555, 04/09/2019,0004729,12685  AUBERRY RD City of Clovis 93619,0.0,0.15,211 - Electrical power (utility) line.,0,0,2019
54045, 04/09/2019,0409282,9801 W GOSHEN AVE VISALIA 93277,0.0,1.0,211 - Electrical power (utility) line.,0,0,2019
15010, 04/09/2019,1914195,4551  CORONADO STREET WEST  BAKERSFIELD 93314,2.0,0.01,211 - Electrical power (utility) line.,0,0,2019
10555, 04/10/2019,0004782,43097 JA  ZUBURI RANCH  Coalinga 93210,0.0,5.3,211 - Electrical power (utility) line.,0,0,2019
20010, 04/10/2019,0007169,930 N GATEWAY DR MADERA_CITY 93637,0.0,0.1,211 - Electrical power (utility) line.,0,0,2019
12555, 04/10/2019,0003025,  Alder Point Rd  Garberville 95542,0.0,0.76,211 - Electrical power (utility) line.,0,0,2019
10555, 04/10/2019,0004796,  S EL DORADO AVE/W JAYNE AVE  Coalinga 93210,5000.0,0.25,211 - Electrical power (utility) line.,0,0,2019
10555, 04/11/2019,0004812,  Stanislaus Avenue AVE Coalinga 93210,0.0,1.4,211 - Electrical power (utility) line.,0,0,2019
10032, 04/12/2019,0004866,  7000 S DERRICK AVE  Mendota 93640,0.0,0.5,211 - Electrical power (utility) line.,0,0,2019
15555, 04/13/2019,1914730,  China Grade LOOP Bakersfield 93308,2001.0,0.01,211 - Electrical power (utility) line.,0,0,2019
10555, 04/14/2019,0004983,  OIL CITY RD/SHELL RD  City of Coalinga 93210,0.0,0.63,211 - Electrical power (utility) line.,0,0,2019
